id,response_id,question,raw_response,category,theme,subtheme,media,group_name,tactic,notes,language,change_comb
19_n_grr,19,needs,"affordable housing, longterm housing, responsible growth, transparent town government, infrustructure, reliable good internet",values,growth,responsible growth,,,,,,
19_n_sei,19,needs,"affordable housing, longterm housing, responsible growth, transparent town government, infrustructure, reliable good internet",values,services and amenities,internet,,,,,,
20_n_ouw,20,needs,"more housing, better infrustructure (including mental health), more year round businesses, more walking trails close to town",values,outdoor recreation,walkability,,,,,,
20_n_hoh,20,needs,"housing  (rentals), hotels",values,housing,housing affordability (rental/own,,,,,,
20_n_ech,20,needs,"housing  (rentals), hotels",values,economy ,hotel stock,,,,,,
21_n_sei,21,needs,"Get internet/IT situation figured out, lack of access physically and digitally, winter recreation growth potential (not sure what that look slike, I am an avid skiier, love the snow but worried about people coming and trying it here that are too inexperienced), people only look at growth through their own context- I hope for different types of growth that different people can get excited about",values,services and amenities,internet,,,,,,
21_n_se,21,needs,"Get internet/IT situation figured out, lack of access physically and digitally, winter recreation growth potential (not sure what that look slike, I am an avid skiier, love the snow but worried about people coming and trying it here that are too inexperienced), people only look at growth through their own context- I hope for different types of growth that different people can get excited about",values,sense of place and community,,,,,,,
21_n_ouk,21,needs,"Get internet/IT situation figured out, lack of access physically and digitally, winter recreation growth potential (not sure what that look slike, I am an avid skiier, love the snow but worried about people coming and trying it here that are too inexperienced), people only look at growth through their own context- I hope for different types of growth that different people can get excited about",values,outdoor recreation,kendall mountain,,,,,,
21_n_grr,21,needs,"Get internet/IT situation figured out, lack of access physically and digitally, winter recreation growth potential (not sure what that look slike, I am an avid skiier, love the snow but worried about people coming and trying it here that are too inexperienced), people only look at growth through their own context- I hope for different types of growth that different people can get excited about",values,growth,responsible growth,,,,,,
22_n_in,22,needs,"clinic open more than 1 day a week so we don't have to go down to Ouray, utilities infrustracture, community needs to focus on winter times and how to stay sustainable seasonally, year round full time employment, housing (need more, no where for employees to live)",values,infrastructure,,,,,,,
22_n_seh,22,needs,"clinic open more than 1 day a week so we don't have to go down to Ouray, utilities infrustracture, community needs to focus on winter times and how to stay sustainable seasonally, year round full time employment, housing (need more, no where for employees to live)",values,services and amenities,healthcare,,,,,,
22_n_ecy,22,needs,"clinic open more than 1 day a week so we don't have to go down to Ouray, utilities infrustracture, community needs to focus on winter times and how to stay sustainable seasonally, year round full time employment, housing (need more, no where for employees to live)",values,economy ,year-round economy,,,,,,
22_n_how,22,needs,"clinic open more than 1 day a week so we don't have to go down to Ouray, utilities infrustracture, community needs to focus on winter times and how to stay sustainable seasonally, year round full time employment, housing (need more, no where for employees to live)",values,housing,workforce housing,,,,,,
25_n_in,25,needs,"Infrastructure, Affordable housing, jobs, basic things-pharmacy, affordable groceries, law enforcement for summer OHV traffic",values,infrastructure,,,,,,,
25_n_hoh,25,needs,"Infrastructure, Affordable housing, jobs, basic things-pharmacy, affordable groceries, law enforcement for summer OHV traffic",values,housing,housing affordability (rental/own,,,,,,
25_n_ecj,25,needs,"Infrastructure, Affordable housing, jobs, basic things-pharmacy, affordable groceries, law enforcement for summer OHV traffic",values,economy ,job availability,,,,,,
25_n_seh,25,needs,"Infrastructure, Affordable housing, jobs, basic things-pharmacy, affordable groceries, law enforcement for summer OHV traffic",values,services and amenities,healthcare,,,,,,
25_n_coa,25,needs,"Infrastructure, Affordable housing, jobs, basic things-pharmacy, affordable groceries, law enforcement for summer OHV traffic",values,cost of living,affordable groceries,,,,,,
25_n_seo,25,needs,"Infrastructure, Affordable housing, jobs, basic things-pharmacy, affordable groceries, law enforcement for summer OHV traffic",values,services and amenities,ohvs,,,,,,
25_n_ouo,25,needs,"Infrastructure, Affordable housing, jobs, basic things-pharmacy, affordable groceries, law enforcement for summer OHV traffic",values,outdoor recreation,ohvs,,,,,,
27_n_hoh,27,needs,affordable/attainable houring along with economic diversification. We need to not be beholden to the whims and fancies of unstable tourism based economy which affects our ability to thrive here. Financially as well as quaility of life. ,values,housing,housing affordability (rental/own,,,,,,
27_n_ecd,27,needs,affordable/attainable houring along with economic diversification. We need to not be beholden to the whims and fancies of unstable tourism based economy which affects our ability to thrive here. Financially as well as quaility of life. ,values,economy ,diversified economy,,,,,,
28_n_ecy,28,needs,Year- around Jobs,values,economy ,year-round economy,,,,,,
32_n_in,32,needs,"Infrastructure, affordable housing, jobs, basic things -- pharmacy, affordable groceries, law enforcement for summer OHV traffic",values,infrastructure,,,,,,,
32_n_ho,32,needs,"Infrastructure, affordable housing, jobs, basic things -- pharmacy, affordable groceries, law enforcement for summer OHV traffic",values,housing,,,,,,,
32_n_ecj,32,needs,"Infrastructure, affordable housing, jobs, basic things -- pharmacy, affordable groceries, law enforcement for summer OHV traffic",values,economy ,job availability,,,,,,
32_n_sea,32,needs,"Infrastructure, affordable housing, jobs, basic things -- pharmacy, affordable groceries, law enforcement for summer OHV traffic",values,services and amenities,affordable groceries,,,,,,
,32,needs,"Infrastructure, affordable housing, jobs, basic things -- pharmacy, affordable groceries, law enforcement for summer OHV traffic",values,governance,safety/security,,,,,,
,32,needs,"Infrastructure, affordable housing, jobs, basic things -- pharmacy, affordable groceries, law enforcement for summer OHV traffic",values,outdoor recreation,ohvs,,,,,,
36_n_ecy,36,needs,More consistent/year round work. More housing. More affordable food and other daily needs. ,values,economy ,year-round economy,,,,,,
36_n_hoh,36,needs,More consistent/year round work. More housing. More affordable food and other daily needs. ,values,housing,housing stock,,,,,,
36_n_coa,36,needs,More consistent/year round work. More housing. More affordable food and other daily needs. ,values,cost of living,affordable groceries,,,,,,
36_n_se,36,needs,More consistent/year round work. More housing. More affordable food and other daily needs. ,values,services and amenities,,,,,,,
40_n_se,40,needs,community,values,sense of place and community,,,,,,,
41_n_ho,41,needs,"Housing, workers, end to divided community. ",values,housing,,,,,,,
41_n_ecl,41,needs,"Housing, workers, end to divided community. ",values,economy ,lack of workforce,,,,,,
41_n_sed,41,needs,"Housing, workers, end to divided community. ",values,sense of place and community,divisiveness,,,,,,
42_n_how,42,needs,"Workforce housing, control of VRBO/AirBnb inventory in community, housing costs ",values,housing,workforce housing,,,,,,
42_n_hos,42,needs,"Workforce housing, control of VRBO/AirBnb inventory in community, housing costs ",values,housing,second homes,,,,,,
42_n_ecl,42,needs,"Workforce housing, control of VRBO/AirBnb inventory in community, housing costs ",values,economy ,localized economy,,,,,,
42_n_hoh,42,needs,"Workforce housing, control of VRBO/AirBnb inventory in community, housing costs ",values,housing,housing affordability (rental/own,,,,,,
42_n_hoh,42,needs,"Workforce housing, control of VRBO/AirBnb inventory in community, housing costs ",values,housing,housing affordability (rental/own,,,,,,
47_n_in,47,needs,"Parking lot - ideas, solutions, opportunities",values,infrastructure,,,,,,,
47_n_sec,47,needs,"Parking lot - ideas, solutions, opportunities",values,sense of place and community,community closeness (opposite of divisiveness),,,,,,
49_n_sef,49,needs,"Taking care of our kids is a constant, forced to think of making money",values,sense of place and community,family friendly,,,,,,
49_n_ecw,49,needs,"Taking care of our kids is a constant, forced to think of making money",values,economy ,wages,,,,,,
53_n_sec,53,needs,"Come together, bite size victories ",values,sense of place and community,community closeness (opposite of divisiveness),,,,,,
58_n_inw,58,needs,"Infrastructure. Water, sewer, roads, power. Internet (reliable). Clearer communications from local government. Attractions for other types of tourism. Housing (affordable). ",values,infrastructure,water,,,,,,
58_n_hoo,58,needs,"Infrastructure. Water, sewer, roads, power. Internet (reliable). Clearer communications from local government. Attractions for other types of tourism. Housing (affordable). ",values,housing,ownership affordability,,,,,,
58_n_sei,58,needs,"Infrastructure. Water, sewer, roads, power. Internet (reliable). Clearer communications from local government. Attractions for other types of tourism. Housing (affordable). ",values,services and amenities,internet,,,,,,
58_n_got,58,needs,"Infrastructure. Water, sewer, roads, power. Internet (reliable). Clearer communications from local government. Attractions for other types of tourism. Housing (affordable). ",values,governance,transparency,,,,,,
58_n_ect,58,needs,"Infrastructure. Water, sewer, roads, power. Internet (reliable). Clearer communications from local government. Attractions for other types of tourism. Housing (affordable). ",values,economy ,tourism,,,,,,
59_n_in,59,needs,"Infrastructure! Economic diversity outside tourism. More accessible recreation ideas. More access to govt and public decision making. Opportunity - all above, a chance to to be a place to llive comfortably without access for families and single people.",values,infrastructure,,,,,,,
59_n_ecd,59,needs,"Infrastructure! Economic diversity outside tourism. More accessible recreation ideas. More access to govt and public decision making. Opportunity - all above, a chance to to be a place to llive comfortably without access for families and single people.",values,economy ,diversified economy,,,,,,
59_n_ect,59,needs,"Infrastructure! Economic diversity outside tourism. More accessible recreation ideas. More access to govt and public decision making. Opportunity - all above, a chance to to be a place to llive comfortably without access for families and single people.",values,economy ,tourism,,,,,,
59_n_ou,59,needs,"Infrastructure! Economic diversity outside tourism. More accessible recreation ideas. More access to govt and public decision making. Opportunity - all above, a chance to to be a place to llive comfortably without access for families and single people.",values,outdoor recreation,,,,,,,
59_n_got,59,needs,"Infrastructure! Economic diversity outside tourism. More accessible recreation ideas. More access to govt and public decision making. Opportunity - all above, a chance to to be a place to llive comfortably without access for families and single people.",values,governance,transparency,,,,,,
59_n_goc,59,needs,"Infrastructure! Economic diversity outside tourism. More accessible recreation ideas. More access to govt and public decision making. Opportunity - all above, a chance to to be a place to llive comfortably without access for families and single people.",values,governance,civic participation,,,,,,
59_n_sef,59,needs,"Infrastructure! Economic diversity outside tourism. More accessible recreation ideas. More access to govt and public decision making. Opportunity - all above, a chance to to be a place to llive comfortably without access for families and single people.",values,sense of place and community,family friendly,,,,,,
60_n_ecl,60,needs,"Fix broken economy, remove destructive tourism, bring back cultural events/amenities (events, trails)",values,economy ,localized economy,,,,,,
60_n_ect,60,needs,"Fix broken economy, remove destructive tourism, bring back cultural events/amenities (events, trails)",values,economy ,tourism,,,,,,
60_n_nae,60,needs,"Fix broken economy, remove destructive tourism, bring back cultural events/amenities (events, trails)",values,nature and natural environement,environmental degradation,,,,,,
60_n_ses,60,needs,"Fix broken economy, remove destructive tourism, bring back cultural events/amenities (events, trails)",values,services and amenities,special events,,,,,,
60_n_sea,60,needs,"Fix broken economy, remove destructive tourism, bring back cultural events/amenities (events, trails)",values,services and amenities,arts and culture,,,,,,
60_n_ou,60,needs,"Fix broken economy, remove destructive tourism, bring back cultural events/amenities (events, trails)",values,outdoor recreation,,,,,,,
61_n_sec,61,needs,"Work together (econ dev/COC/tourism/town)- individuals and personal invitation, remove silos, community communication - thinktank, one brand... (can't read the rest) ",values,sense of place and community,community closeness (opposite of divisiveness),,,,,,
61_n_ect,61,needs,"Work together (econ dev/COC/tourism/town)- individuals and personal invitation, remove silos, community communication - thinktank, one brand... (can't read the rest) ",values,economy ,tourism,,,,,,
61_n_sed,61,needs,"Work together (econ dev/COC/tourism/town)- individuals and personal invitation, remove silos, community communication - thinktank, one brand... (can't read the rest) ",values,sense of place and community,divisiveness,,,,,,
61_n_sec,61,needs,"Work together (econ dev/COC/tourism/town)- individuals and personal invitation, remove silos, community communication - thinktank, one brand... (can't read the rest) ",values,sense of place and community,civic participation,,,,,,
62_n_sec,62,needs,"Community involvement, description of our values, housing ",values,sense of place and community,civic participation,,,,,,
62_n_hoh,62,needs,"Community involvement, description of our values, housing ",values,housing,housing stock,,,,,,
63_n_nae,63,needs,"Think about our stewardship of land, affordable housing/land coops, art/music, spiritual/emotional understanding, forward thinking/proactive thinking, steps now that needs to be taken to reach a future goal, non individual thinking ",values,nature and natural environement,environmental degradation,,,,,,
63_n_hoo,63,needs,"Think about our stewardship of land, affordable housing/land coops, art/music, spiritual/emotional understanding, forward thinking/proactive thinking, steps now that needs to be taken to reach a future goal, non individual thinking ",values,housing,ownership affordability,,,,,,
63_n_sea,63,needs,"Think about our stewardship of land, affordable housing/land coops, art/music, spiritual/emotional understanding, forward thinking/proactive thinking, steps now that needs to be taken to reach a future goal, non individual thinking ",values,services and amenities,arts and culture,,,,,,
63_n_sec,63,needs,"Think about our stewardship of land, affordable housing/land coops, art/music, spiritual/emotional understanding, forward thinking/proactive thinking, steps now that needs to be taken to reach a future goal, non individual thinking ",values,sense of place and community,community closeness (opposite of divisiveness),,,,,,
63_n_grr,63,needs,"Think about our stewardship of land, affordable housing/land coops, art/music, spiritual/emotional understanding, forward thinking/proactive thinking, steps now that needs to be taken to reach a future goal, non individual thinking ",values,growth,responsible growth,,,,,,
64_n_ine,64,needs,"power, food, resilient housing",values,infrastructure,energy,,,,,,
64_n_sea,64,needs,"power, food, resilient housing",values,services and amenities,affordable groceries,,,,,,
64_n_ho,64,needs,"power, food, resilient housing",values,housing,,,,,,,
64_n_na,64,needs,"The need for redundancy, resiliency, and sustainability for the environment and for locals ",values,nature and natural environement,,,,,,,
64_n_nas,64,needs,"The need for redundancy, resiliency, and sustainability for the environment and for locals ",values,nature and natural environement,sustainability,,,,,,
64_n_ecs,64,needs,"The need for redundancy, resiliency, and sustainability for the environment and for locals ",values,economy ,sustainability,,,,,,
64_n_ecl,64,needs,"The need for redundancy, resiliency, and sustainability for the environment and for locals ",values,economy ,localized economy,,,,,,
65_n_ho,65,needs,"Housing, empathy -> small town, people are angry... mean. ",values,housing,,,,,,,
65_n_sed,65,needs,"Housing, empathy -> small town, people are angry... mean. ",values,sense of place and community,divisiveness,,,,,,
66_n_go,66,needs,we need politics that help create as diversified as possible in every sense of the word.,values,governance,,,,,,,
66_n_sed,66,needs,we need politics that help create as diversified as possible in every sense of the word.,values,sense of place and community,dbie,,,,,,
66_n_ecd,66,needs,we need politics that help create as diversified as possible in every sense of the word.,values,economy ,diversified economy,,,,,,
66_n_se,66,needs,"Newsletter - need a team of people, she would help finance it and function as an editor, assumption that we economically benefit from OHVs being here - is this fact? Economic impact vs. contribution to community. Town board should go from 10-5 and should pay $3000/month. ",values,services and amenities,,,,,,,
66_n_ouo,66,needs,"Newsletter - need a team of people, she would help finance it and function as an editor, assumption that we economically benefit from OHVs being here - is this fact? Economic impact vs. contribution to community. Town board should go from 10-5 and should pay $3000/month. ",values,outdoor recreation,ohvs,,,,,,
66_n_ec,66,needs,"Newsletter - need a team of people, she would help finance it and function as an editor, assumption that we economically benefit from OHVs being here - is this fact? Economic impact vs. contribution to community. Town board should go from 10-5 and should pay $3000/month. ",values,economy ,,,,,,,
66_n_gol,66,needs,"Newsletter - need a team of people, she would help finance it and function as an editor, assumption that we economically benefit from OHVs being here - is this fact? Economic impact vs. contribution to community. Town board should go from 10-5 and should pay $3000/month. ",values,governance,local government budgeting,,,,,,
67_n_hor,67,needs,Affordable housing followed closely by reliable internet and cell phone connectivity. ,values,housing,rental affordability,,,,,,
67_n_sei,67,needs,Affordable housing followed closely by reliable internet and cell phone connectivity. ,values,services and amenities,internet,,,,,,
68_n_sec,68,needs,We need to all come together to choose what we want to be. And also have enough housing for people who actually want to be here. ,values,sense of place and community,civic participation,,,,,,
68_n_sec,68,needs,We need to all come together to choose what we want to be. And also have enough housing for people who actually want to be here. ,values,sense of place and community,community closeness (opposite of divisiveness),,,,,,
68_n_hoh,68,needs,We need to all come together to choose what we want to be. And also have enough housing for people who actually want to be here. ,values,housing,housing stock,,,,,,
69_n_see,69,needs,The need to attract less transient families to our school system. By building a community on actual mountain lifestyle residents. ,values,services and amenities,education,,,,,,
69_n_ou,69,needs,The need to attract less transient families to our school system. By building a community on actual mountain lifestyle residents. ,values,outdoor recreation,,,,,,,
69_n_ecy,69,needs,The need to attract less transient families to our school system. By building a community on actual mountain lifestyle residents. ,values,economy ,year-round economy,,,,,,
69_n_sef,69,needs,The need to attract less transient families to our school system. By building a community on actual mountain lifestyle residents. ,values,sense of place and community,family friendly,,,,,,
70_n_ouo,70,needs,"Kick out OHVs. This problem is not unique to Silverton but is all across the state. Affordable housing. I think affordable housing is hard for everyone, but the homes in Silverton are crap and there is plenty of room for infill. We just need an economy that justifies improvements in town. ",values,outdoor recreation,ohvs,,,,,,
70_n_hoh,70,needs,"Kick out OHVs. This problem is not unique to Silverton but is all across the state. Affordable housing. I think affordable housing is hard for everyone, but the homes in Silverton are crap and there is plenty of room for infill. We just need an economy that justifies improvements in town. ",values,housing,housing affordability (rental/own,,,,,,
70_n_hoh,70,needs,"Kick out OHVs. This problem is not unique to Silverton but is all across the state. Affordable housing. I think affordable housing is hard for everyone, but the homes in Silverton are crap and there is plenty of room for infill. We just need an economy that justifies improvements in town. ",values,housing,housing quality,,,,,,
70_n_ecc,70,needs,"Kick out OHVs. This problem is not unique to Silverton but is all across the state. Affordable housing. I think affordable housing is hard for everyone, but the homes in Silverton are crap and there is plenty of room for infill. We just need an economy that justifies improvements in town. ",values,economy ,capital improvement planning,,,,,,
70_n_hoh,70,needs,"Kick out OHVs. This problem is not unique to Silverton but is all across the state. Affordable housing. I think affordable housing is hard for everyone, but the homes in Silverton are crap and there is plenty of room for infill. We just need an economy that justifies improvements in town. ",values,housing,housing affordability (rental/own,,,,,,
71_n_ouo,71,needs,Non-motorized trails and more ski opportunities. Other outdoor non-motoized rec. opportunities.,values,outdoor recreation,ohvs,,,,,,
71_n_oub,71,needs,Non-motorized trails and more ski opportunities. Other outdoor non-motoized rec. opportunities.,values,outdoor recreation,becoming ski resort town,,,,,,
72_n_ho,72,needs,Housing and a year round community mindset instead of focusing on the tourist season. Having businesses that only open for the summer hurts the town because they make their money here and then take what they make away from the community for the majority of the year.,values,housing,,,,,,,
72_n_ecy,72,needs,Housing and a year round community mindset instead of focusing on the tourist season. Having businesses that only open for the summer hurts the town because they make their money here and then take what they make away from the community for the majority of the year.,values,economy ,year-round economy,,,,,,
72_n_ect,72,needs,Housing and a year round community mindset instead of focusing on the tourist season. Having businesses that only open for the summer hurts the town because they make their money here and then take what they make away from the community for the majority of the year.,values,economy ,tourism,,,,,,
72_n_ecl,72,needs,Housing and a year round community mindset instead of focusing on the tourist season. Having businesses that only open for the summer hurts the town because they make their money here and then take what they make away from the community for the majority of the year.,values,economy ,localized economy,,,,,,
72_n_ecd,72,needs,Housing and a year round community mindset instead of focusing on the tourist season. Having businesses that only open for the summer hurts the town because they make their money here and then take what they make away from the community for the majority of the year.,values,economy ,diversified economy,,,,,,
73_n_sec,73,needs,"The need to come together as one and define ""what Silverton is,"" affordable housing ",values,sense of place and community,civic participation,,,,,,
73_n_hoh,73,needs,"The need to come together as one and define ""what Silverton is,"" affordable housing ",values,housing,housing affordability (rental/own,,,,,,
74_n_sea,74,needs,"Loss of services etc. used to have grocery stores, etc. Lots of smart people here now. They are a positive. Growth will happen. Let it at a good pace - make sure there are off ramps. ",values,services and amenities,affordable groceries,,,,,,
74_n_grp,74,needs,"Loss of services etc. used to have grocery stores, etc. Lots of smart people here now. They are a positive. Growth will happen. Let it at a good pace - make sure there are off ramps. ",values,growth,population growth,,,,,,
74_n_grr,74,needs,"Loss of services etc. used to have grocery stores, etc. Lots of smart people here now. They are a positive. Growth will happen. Let it at a good pace - make sure there are off ramps. ",values,growth,responsible growth,,,,,,
76_n_ecy,76,needs,"Year round economy, less tourism development and more technology and cottage industry. A focus on preservation of our unique mountain environment, understanding that it has significant challenges coming its way. Doing what we can to protect, strengthen, etc. it. ",values,economy ,year-round economy,,,,,,
76_n_ect,76,needs,"Year round economy, less tourism development and more technology and cottage industry. A focus on preservation of our unique mountain environment, understanding that it has significant challenges coming its way. Doing what we can to protect, strengthen, etc. it. ",values,economy ,tourism,,,,,,
76_n_ecd,76,needs,"Year round economy, less tourism development and more technology and cottage industry. A focus on preservation of our unique mountain environment, understanding that it has significant challenges coming its way. Doing what we can to protect, strengthen, etc. it. ",values,economy ,diversified economy,,,,,,
76_n_nae,76,needs,"Year round economy, less tourism development and more technology and cottage industry. A focus on preservation of our unique mountain environment, understanding that it has significant challenges coming its way. Doing what we can to protect, strengthen, etc. it. ",values,nature and natural environement,environmental degradation,,,,,,
76_n_nac,76,needs,"Year round economy, less tourism development and more technology and cottage industry. A focus on preservation of our unique mountain environment, understanding that it has significant challenges coming its way. Doing what we can to protect, strengthen, etc. it. ",values,nature and natural environement,climate change,,,,,,
76_n_ses,76,needs,"Year round economy, less tourism development and more technology and cottage industry. A focus on preservation of our unique mountain environment, understanding that it has significant challenges coming its way. Doing what we can to protect, strengthen, etc. it. ",values,sense of place and community,sustainability,,,,,,
77_n_hoh,77,needs,Initiatives to improve housing stock and costs like permit and tap fee reductions or subsidies for low-income housing. ,values,housing,housing stock,,,,,,
77_n_hoh,77,needs,Initiatives to improve housing stock and costs like permit and tap fee reductions or subsidies for low-income housing. ,values,housing,housing quality,,,,,,
77_n_hoh,77,needs,Initiatives to improve housing stock and costs like permit and tap fee reductions or subsidies for low-income housing. ,values,housing,housing affordability (rental/own,,,,,,
77_n_ec,77,needs,Initiatives to improve housing stock and costs like permit and tap fee reductions or subsidies for low-income housing. ,values,economy ,,,,,,,
77_n_go,77,needs,Initiatives to improve housing stock and costs like permit and tap fee reductions or subsidies for low-income housing. ,values,governance,,,,,,,
78_n_nac,78,needs,Preparation and presently dealing with climate change and affordable housing. DRINKING WATER.,values,nature and natural environement,climate change,,,,,,
78_n_hoh,78,needs,Preparation and presently dealing with climate change and affordable housing. DRINKING WATER.,values,housing,housing affordability (rental/own,,,,,,
78_n_inw,78,needs,Preparation and presently dealing with climate change and affordable housing. DRINKING WATER.,values,infrastructure,water,,,,,,
79_n_ouo,79,needs,"We need to expand (OHV, Kendall), need more residents to have more arts, cohesion. Focus on arts -> may be a way to create some cohesion. Want to protect the community, should be mandatory to leave once a year to get people out. ",values,outdoor recreation,ohvs,,,,,,
79_n_ouk,79,needs,"We need to expand (OHV, Kendall), need more residents to have more arts, cohesion. Focus on arts -> may be a way to create some cohesion. Want to protect the community, should be mandatory to leave once a year to get people out. ",values,outdoor recreation,kendall mountain,,,,,,
79_n_grr,79,needs,"We need to expand (OHV, Kendall), need more residents to have more arts, cohesion. Focus on arts -> may be a way to create some cohesion. Want to protect the community, should be mandatory to leave once a year to get people out. ",values,growth,responsible growth,,,,,,
79_n_eca,79,needs,"We need to expand (OHV, Kendall), need more residents to have more arts, cohesion. Focus on arts -> may be a way to create some cohesion. Want to protect the community, should be mandatory to leave once a year to get people out. ",values,economy ,arts and culture,,,,,,
79_n_sec,79,needs,"We need to expand (OHV, Kendall), need more residents to have more arts, cohesion. Focus on arts -> may be a way to create some cohesion. Want to protect the community, should be mandatory to leave once a year to get people out. ",values,sense of place and community,community closeness (opposite of divisiveness),,,,,,
79_n_ecy,79,needs,We need year-round residents and people coming in w/ tourist dollars. Need to get rid of community issues facebook page. Build out arts. Diversify economy and residents. We need the remote workers -> restaurants rely on them. ,values,economy ,year-round economy,,,,,,
79_n_ect,79,needs,We need year-round residents and people coming in w/ tourist dollars. Need to get rid of community issues facebook page. Build out arts. Diversify economy and residents. We need the remote workers -> restaurants rely on them. ,values,economy ,tourism,,,,,,
79_n_sed,79,needs,We need year-round residents and people coming in w/ tourist dollars. Need to get rid of community issues facebook page. Build out arts. Diversify economy and residents. We need the remote workers -> restaurants rely on them. ,values,sense of place and community,divisiveness,,,,,,
79_n_eca,79,needs,We need year-round residents and people coming in w/ tourist dollars. Need to get rid of community issues facebook page. Build out arts. Diversify economy and residents. We need the remote workers -> restaurants rely on them. ,values,economy ,arts and culture,,,,,,
79_n_ecd,79,needs,We need year-round residents and people coming in w/ tourist dollars. Need to get rid of community issues facebook page. Build out arts. Diversify economy and residents. We need the remote workers -> restaurants rely on them. ,values,economy ,diversified economy,,,,,,
80_n_ecy,80,needs,Biz to be open 9 months (?) out of the year. Variety of business. Balance of rec. activities to do. Public works dept. needs support. ,values,economy ,year-round economy,,,,,,
80_n_ecd,80,needs,Biz to be open 9 months (?) out of the year. Variety of business. Balance of rec. activities to do. Public works dept. needs support. ,values,economy ,diversified economy,,,,,,
80_n_ou,80,needs,Biz to be open 9 months (?) out of the year. Variety of business. Balance of rec. activities to do. Public works dept. needs support. ,values,outdoor recreation,,,,,,,
80_n_go,80,needs,Biz to be open 9 months (?) out of the year. Variety of business. Balance of rec. activities to do. Public works dept. needs support. ,values,governance,,,,,,,
81_n_sei,81,needs,Reliability of internet ,values,services and amenities,internet,,,,,,
82_n_seb,82,needs,"Beautification of common spaces, place for community gathering - pride, transportation - if more people had access to get out that would help. Things for kids to do, affordable things to do, medical services and supplies -> subscription, food access, there is some racial tension  ",values,sense of place and community,beautification,,,,,,
82_n_sec,82,needs,"Beautification of common spaces, place for community gathering - pride, transportation - if more people had access to get out that would help. Things for kids to do, affordable things to do, medical services and supplies -> subscription, food access, there is some racial tension  ",values,sense of place and community,capital improvement planning,,,,,,
82_n_ou,82,needs,"Beautification of common spaces, place for community gathering - pride, transportation - if more people had access to get out that would help. Things for kids to do, affordable things to do, medical services and supplies -> subscription, food access, there is some racial tension  ",values,outdoor recreation,,,,,,,
82_n_sef,82,needs,"Beautification of common spaces, place for community gathering - pride, transportation - if more people had access to get out that would help. Things for kids to do, affordable things to do, medical services and supplies -> subscription, food access, there is some racial tension  ",values,services and amenities,family friendly,,,,,,
82_n_co,82,needs,"Beautification of common spaces, place for community gathering - pride, transportation - if more people had access to get out that would help. Things for kids to do, affordable things to do, medical services and supplies -> subscription, food access, there is some racial tension  ",values,cost of living,,,,,,,
82_n_seh,82,needs,"Beautification of common spaces, place for community gathering - pride, transportation - if more people had access to get out that would help. Things for kids to do, affordable things to do, medical services and supplies -> subscription, food access, there is some racial tension  ",values,services and amenities,healthcare,,,,,,
82_n_coa,82,needs,"Beautification of common spaces, place for community gathering - pride, transportation - if more people had access to get out that would help. Things for kids to do, affordable things to do, medical services and supplies -> subscription, food access, there is some racial tension  ",values,cost of living,affordable groceries,,,,,,
82_n_ser,82,needs,"Beautification of common spaces, place for community gathering - pride, transportation - if more people had access to get out that would help. Things for kids to do, affordable things to do, medical services and supplies -> subscription, food access, there is some racial tension  ",values,sense of place and community,racism,,,,,,
83_n_ouk,83,needs,I support continued exploration of the Kendal Mountain development with continued community input. I think the City should establish a Master Plan before selecting a development partner so that the town can keep control of the development.,values,outdoor recreation,kendall mountain,,,,,,
83_n_gom,83,needs,I support continued exploration of the Kendal Mountain development with continued community input. I think the City should establish a Master Plan before selecting a development partner so that the town can keep control of the development.,values,governance,master plan,,,,,,
83_n_grr,83,needs,I support continued exploration of the Kendal Mountain development with continued community input. I think the City should establish a Master Plan before selecting a development partner so that the town can keep control of the development.,values,growth,responsible growth,,,,,,
83_n_goz,83,needs,"I think the county and town should revisit zoning. The ED zone is not well placed and created a nuisance for residents in R2. ED should be placed outside of town proper to open up the fringes of town to residential growth. A new zone (R3 - multifamily ?) cold replace portions of ED allowing for multi-unit development with caps on size and cost to create affordable housing. The town and county could even create more deed restricted areas to allow locals continued opportunity, similar to in Anvil. We need to address housing head on and up front before it is unrecoverable.",values,governance,zoning,,,,,,
83_n_hoh,83,needs,"I think the county and town should revisit zoning. The ED zone is not well placed and created a nuisance for residents in R2. ED should be placed outside of town proper to open up the fringes of town to residential growth. A new zone (R3 - multifamily ?) cold replace portions of ED allowing for multi-unit development with caps on size and cost to create affordable housing. The town and county could even create more deed restricted areas to allow locals continued opportunity, similar to in Anvil. We need to address housing head on and up front before it is unrecoverable.",values,housing,housing affordability (rental/own,,,,,,
83_n_ec,83,needs,"I think the county and town should revisit zoning. The ED zone is not well placed and created a nuisance for residents in R2. ED should be placed outside of town proper to open up the fringes of town to residential growth. A new zone (R3 - multifamily ?) cold replace portions of ED allowing for multi-unit development with caps on size and cost to create affordable housing. The town and county could even create more deed restricted areas to allow locals continued opportunity, similar to in Anvil. We need to address housing head on and up front before it is unrecoverable.",values,economy ,,,,,,,
85_n_ecw,85,needs,"pay a living wage - matches housing costs (rent and own), tiny home community? dorm building for seasonal workforce, recreation opportunites (rec path like river trail?), community center that offers pick up basketball, tax help (? cut off), kickball league/tournament, internet, gardening classes, biking clinics ",values,economy ,wages,,,,,,
